"","BIN","Borough","House","Street.Name","Job.Type","Work.Type","Permit.Status","Filing.Date","Expiration.Date","Job.Start.Date","Lat","Long"
"11701",1091855,"MANHATTAN","1299","3 AVENUE","NB","","ISSUED","05/28/2024","07/01/2024",2023-02-22,40.771378,-73.959402
"11702",1091855,"MANHATTAN","1299","3 AVENUE","NB","","ISSUED","07/01/2024","06/01/2025",2023-02-22,40.771378,-73.959402
"11703",3323702,"BROOKLYN","100","DWIGHT STREET","NB","","ISSUED","05/05/2025","01/01/2026",2020-05-06,40.675752,-74.009377
"11704",3193844,"BROOKLYN","2255","EAST 2 STREET","A1","","ISSUED","05/05/2025","05/06/2026",2020-03-03,40.594189,-73.969016
"11705",4619459,"QUEENS","23-15","44 RD","A3","OT","ISSUED","05/06/2025","10/01/2025",2025-03-28,40.748365,-73.944557
"11706",4038628,"QUEENS","82-11","QUEENS BLVD","A1","","ISSUED","05/01/2025","12/24/2025",2025-05-06,40.737481,-73.881126
"11707",3185382,"BROOKLYN","2501","86 ST","DM","","ISSUED","04/30/2025","07/12/2025",2024-02-06,40.597865,-73.987076
"11708",2053834,"BRONX","2721","COLDEN AVENUE","NB","","ISSUED","05/06/2025","10/16/2025",2023-09-15,40.866003,-73.859608
"11709",3429084,"BROOKLYN","624","METROPOLITAN AVENUE","NB","","ISSUED","05/08/2025","12/10/2025",2022-06-01,40.714156,-73.948301
"11710",3150481,"BROOKLYN","7805","7 AVENUE","A2","PL","ISSUED","05/08/2025","05/08/2026",2023-05-12,40.624173,-74.018732
"11711",2087014,"BRONX","1025","MORRISON AVENUE","A2","PL","ISSUED","05/08/2025","05/08/2026",2022-01-25,40.825403,-73.873666
"11712",1018004,"MANHATTAN","150","EAST 22ND STREET","A1","","ISSUED","05/08/2025","09/09/2025",2025-08-19,40.738603,-73.984693
"11713",5028715,"STATEN ISLAND","647","COLLEGE AVE","A1","","ISSUED","05/02/2025","01/23/2026",2025-05-08,40.622267,-74.142347
"11714",4156029,"QUEENS","184-45","ABERDEEN ROAD","NB","PL","ISSUED","05/12/2025","05/12/2026",2025-05-12,40.72414,-73.783762
"11715",2001079,"BRONX","355","EXTERIOR  STREET","NB","","ISSUED","04/08/2025","05/12/2026",2025-05-12,40.816046,-73.931166
"11716",4619363,"QUEENS","52-09","31 PLACE","A2","SD","ISSUED","05/13/2025","05/13/2026",2021-05-05,40.737237,-73.936668
"11717",3343253,"BROOKLYN","780","ELDERT LANE","A1","","ISSUED","05/13/2025","05/13/2026",2025-05-13,40.67106,-73.863231
"11718",3343249,"BROOKLYN","758","ELDERT LANE","A1","","ISSUED","05/13/2025","05/13/2026",2025-05-13,40.671735,-73.863395
"11719",1091777,"MANHATTAN","740","EIGHTH AVENUE","NB","","ISSUED","05/14/2025","05/14/2026",2022-09-30,40.759546,-73.988095
"11720",1091777,"MANHATTAN","740","EIGHTH AVENUE","NB","","ISSUED","05/14/2025","05/14/2026",2023-06-06,40.759546,-73.988095
"11721",1046258,"MANHATTAN","537","EAST 71 STREET","A1","","ISSUED","05/14/2025","10/01/2025",2021-11-16,40.765809,-73.953377
"11722",1091777,"MANHATTAN","740","EIGHTH AVENUE","NB","","ISSUED","05/14/2025","06/18/2026",2022-09-30,40.759546,-73.988095
"11723",3430202,"BROOKLYN","85","4TH AVENUE","NB","","ISSUED","05/14/2025","05/14/2026",2025-03-13,40.681608,-73.980192
"11724",1077417,"MANHATTAN","23","SAINT JAMES PLACE","A2","PL","ISSUED","05/14/2025","05/14/2026",2024-01-24,40.711618,-73.999852
"11725",1077417,"MANHATTAN","23","SAINT JAMES PLACE","A2","PL","ISSUED","05/14/2025","05/14/2026",2024-01-24,40.711618,-73.999852
"11726",1088961,"MANHATTAN","20","HUDSON YARDS","A2","OT","ISSUED","05/15/2025","05/15/2026",2023-03-27,40.753045,-74.000282
"11727",1088961,"MANHATTAN","20","HUDSON YARDS","A2","OT","ISSUED","05/15/2025","05/15/2026",2023-03-23,40.753045,-74.000282
"11728",2129043,"BRONX","1561","EAST 174 STREET","A2","PL","ISSUED","05/15/2025","05/15/2026",2021-04-20,40.83415,-73.878442
"11729",2120979,"BRONX","2421","LAFAYETTE AVENUE","NB","","ISSUED","05/15/2025","08/24/2025",2024-12-16,40.824029,-73.843362
"11730",1007953,"MANHATTAN","152","MERCER STREET","A2","OT","ISSUED","05/15/2025","04/26/2026",2021-06-17,40.725051,-73.998221
"11731",1007174,"MANHATTAN","178","MOTT STREET","A1","","IN PROCESS","05/16/2025","",2020-12-09,40.720429,-73.995923
"11732",3842240,"BROOKLYN","15","HUDSON AVE","DM","EQ","ISSUED","05/16/2025","05/16/2026",2023-10-03,40.704645,-73.980975
"11733",4624981,"QUEENS","144-02","135TH AVENUE","A1","","ISSUED","05/16/2025","05/20/2026",2024-02-06,40.668289,-73.79599
"11734",3245804,"BROOKLYN","89","WEST END AVE","NB","","ISSUED","05/16/2025","03/11/2026",2021-04-16,40.579694,-73.953413
"11735",2057045,"BRONX","800","EAST GUN HILL ROAD","A2","OT","ISSUED","05/19/2025","04/20/2026",2021-11-22,40.875953,-73.86197
"11736",5056082,"STATEN ISLAND","106","WINHAM AVENUE","NB","","ISSUED","05/20/2025","04/03/2026",2025-05-20,40.564869,-74.105081
"11737",5056082,"STATEN ISLAND","106","WINHAM AVENUE","NB","","ISSUED","05/20/2025","04/03/2026",2025-05-20,40.564869,-74.105081
"11738",3416888,"BROOKLYN","4910","14TH AVENUE","NB","PL","ISSUED","05/20/2025","05/20/2026",2023-06-02,40.633578,-73.990052
"11739",4623796,"QUEENS","21-07","ASTORIA BOULEVARD","NB","","ISSUED","05/16/2025","05/20/2026",2024-09-13,40.772138,-73.92563
"11740",5056082,"STATEN ISLAND","106","WINHAM AVENUE","NB","","ISSUED","05/21/2025","04/03/2026",2025-05-21,40.564869,-74.105081
"11741",1091036,"MANHATTAN","355","WEST 39TH STREET","NB","","ISSUED","05/23/2025","05/23/2026",2022-10-31,40.755978,-73.992694
"11742",2130518,"BRONX","3019","CORLEAR AVENUE","NB","","ISSUED","05/23/2025","10/15/2025",2020-07-16,40.879381,-73.908648
"11743",3429227,"BROOKLYN","65","DUPONT STREET","NB","PL","ISSUED","06/02/2025","06/02/2026",2023-06-26,40.735668,-73.957396
"11744",1001626,"MANHATTAN","83","CHAMBERS STREET","A1","","ISSUED","05/29/2025","05/19/2026",2025-06-12,40.7145,-74.007005
"11745",3429227,"BROOKLYN","65","DUPONT STREET","NB","PL","IN PROCESS","06/02/2025","06/02/2026",2023-06-26,40.735668,-73.957396
"11746",3842240,"BROOKLYN","15","HUDSON AVE","DM","","ISSUED","06/02/2025","06/02/2026",2023-10-03,40.704645,-73.980975
"11747",3060114,"BROOKLYN","575","BEDFORD AVE","A1","PL","ISSUED","06/02/2025","06/02/2026",2025-06-02,40.703877,-73.960824
"11748",3076057,"BROOKLYN","1333","BROADWAY","NB","PL","ISSUED","06/02/2025","06/02/2026",2022-10-12,40.690065,-73.923046
"11749",3076057,"BROOKLYN","1333","BROADWAY","A2","SP","ISSUED","06/02/2025","06/02/2026",2022-10-19,40.690065,-73.923046
"11750",3001453,"BROOKLYN","52","4TH AVE","NB","","ISSUED","06/12/2024","06/02/2026",2021-11-17,40.683038,-73.979261
"11751",3001453,"BROOKLYN","52","4TH AVE","NB","","ISSUED","06/12/2024","06/02/2026",2021-11-16,40.683038,-73.979261
"11752",4623044,"QUEENS","18-15","COLLEGE POINT BOULEVARD","NB","","ISSUED","05/29/2025","01/02/2026",2025-01-06,40.782977,-73.845856
"11753",2130596,"BRONX","6201","BROADWAY","NB","","ISSUED","06/03/2025","06/01/2026",2024-03-21,40.896116,-73.896761
"11754",2087014,"BRONX","1025","MORRISON AVENUE","A2","MH","ISSUED","06/04/2025","03/15/2026",2022-01-25,40.825403,-73.873666
"11755",2087014,"BRONX","1025","MORRISON AVENUE","A2","OT","ISSUED","06/04/2025","03/15/2026",2022-01-25,40.825403,-73.873666
"11756",2087014,"BRONX","1025","MORRISON AVENUE","A2","OT","ISSUED","06/04/2025","03/15/2026",2022-01-25,40.825403,-73.873666
"11757",4222967,"QUEENS","90-44","201 STREET","A2","OT","ISSUED","06/04/2025","04/01/2026",2025-06-04,40.716392,-73.760368
"11758",1084612,"MANHATTAN","59","HENRY STREET","NB","","ISSUED","06/04/2025","10/12/2025",2022-03-30,40.71299,-73.994939
"11759",4436311,"QUEENS","81-03","HAMMELS BLVD","A2","OT","ISSUED","06/05/2025","05/01/2026",2020-02-28,40.589896,-73.807556
"11760",4436311,"QUEENS","81-03","HAMMELS BLVD","A2","MH","ISSUED","06/05/2025","05/01/2026",2020-02-28,40.589896,-73.807556
"11761",4436311,"QUEENS","81-03","HAMMELS BLVD","A2","OT","ISSUED","06/05/2025","05/01/2026",2020-02-28,40.589896,-73.807556
"11762",4436311,"QUEENS","81-03","HAMMELS BLVD","A2","MH","ISSUED","06/05/2025","05/01/2026",2020-03-03,40.589896,-73.807556
"11763",4436311,"QUEENS","81-03","HAMMELS BLVD","A2","OT","ISSUED","06/05/2025","05/01/2026",2020-02-28,40.589896,-73.807556
"11764",1084051,"MANHATTAN","2518","FREDERICK DOUGLAS BLVD","A2","OT","ISSUED","06/05/2025","04/25/2026",2023-05-30,40.816084,-73.946838
"11765",1091054,"MANHATTAN","144","WEST 125 STREET","NB","","ISSUED","06/02/2025","06/01/2026",2020-09-14,40.808523,-73.947278
"11766",1007174,"MANHATTAN","178","MOTT STREET","A1","PL","ISSUED","05/15/2025","06/09/2026",2021-05-27,40.720429,-73.995923
"11767",1052167,"MANHATTAN","172","EAST 110TH STREET","A2","OT","ISSUED","06/09/2025","05/31/2026",2025-06-09,40.794377,-73.94341
"11768",1090459,"MANHATTAN","255","WEST 34 STREET","A3","EQ","ISSUED","06/09/2025","06/09/2026",2020-06-17,40.751823,-73.992569
"11769",3001453,"BROOKLYN","52","4TH AVE","NB","","ISSUED","06/09/2025","06/09/2026",2021-11-16,40.683038,-73.979261
"11770",3001453,"BROOKLYN","52","4TH AVE","NB","","ISSUED","06/09/2025","06/09/2026",2021-11-16,40.683038,-73.979261
"11771",3001453,"BROOKLYN","52","4TH AVE","NB","","ISSUED","06/09/2025","06/09/2026",2021-11-17,40.683038,-73.979261
"11772",1004377,"MANHATTAN","270","EAST 2ND STREET","NB","","ISSUED","06/02/2025","11/19/2025",2023-11-16,40.720822,-73.980602
"11773",3429883,"BROOKLYN","1065","57 STREET","NB","","ISSUED","06/10/2025","06/09/2026",2023-05-08,40.63374,-74.002043
"11774",4151503,"QUEENS","76-21","166 STREET","A2","PL","ISSUED","06/11/2025","06/11/2026",2023-09-07,40.725494,-73.802594
"11775",3115866,"BROOKLYN","601","PARKSIDE AVENUE","A2","MH","ISSUED","06/11/2025","06/02/2026",2020-02-21,40.656046,-73.953742
"11776",4619732,"QUEENS","46-11","QUEENS BOULEVARD","NB","","ISSUED","06/11/2025","05/11/2026",2020-05-21,40.74314,-73.918488
"11777",3429883,"BROOKLYN","1065","57 STREET","NB","EQ","ISSUED","06/11/2025","06/11/2026",2023-05-04,40.63374,-74.002043
"11778",3429883,"BROOKLYN","1065","57 STREET","NB","","ISSUED","06/11/2025","06/09/2026",2023-05-08,40.63374,-74.002043
"11779",3429883,"BROOKLYN","1065","57 STREET","NB","","ISSUED","06/11/2025","06/09/2026",2023-05-08,40.63374,-74.002043
"11780",4264486,"QUEENS","114-22","158 STREET","A1","","ISSUED","06/11/2025","05/02/2026",2023-11-30,40.687452,-73.788929
"11781",5175245,"STATEN ISLAND","839","FATHER CAPODANNO BOULEVARD","NB","","ISSUED","06/12/2025","09/16/2025",2021-04-23,40.575512,-74.083478
"11782",2130750,"BRONX","1600","GRAND AVENUE","NB","","ISSUED","06/16/2025","01/01/2026",2022-06-28,40.8465,-73.916612
"11783",3429327,"BROOKLYN","625","FULTON STREET","NB","","ISSUED","06/17/2025","07/08/2026",2022-08-16,40.688566,-73.980045
"11784",3429327,"BROOKLYN","625","FULTON STREET","NB","","IN PROCESS","06/17/2025","07/08/2026",2022-08-16,40.688566,-73.980045
"11785",1091777,"MANHATTAN","740","EIGHTH AVENUE","NB","","ISSUED","06/18/2025","06/18/2026",2023-06-06,40.759546,-73.988095
"11786",1091777,"MANHATTAN","740","EIGHTH AVENUE","NB","","ISSUED","06/18/2025","06/18/2026",2022-09-30,40.759546,-73.988095
"11787",3426233,"BROOKLYN","559","PARK AVENUE","A2","SP","ISSUED","06/19/2025","06/19/2026",2023-06-27,40.697144,-73.953529
"11788",3426233,"BROOKLYN","559","PARK AVENUE","A2","SD","ISSUED","06/19/2025","06/19/2026",2023-06-27,40.697144,-73.953529
"11789",5863316,"STATEN ISLAND","114","NORTHFIELD AVENUE","NB","","ISSUED","06/19/2025","01/14/2026",2022-05-19,40.637658,-74.168217
"11790",4624278,"QUEENS","130-17","ROCKAWAY BOULEVARD","NB","PL","ISSUED","06/20/2025","06/20/2026",2023-05-24,40.674977,-73.808245
"11791",5814491,"STATEN ISLAND","40","PINE STREET","NB","","ISSUED","06/20/2025","01/14/2026",2020-02-03,40.636169,-74.087456
"11792",2010965,"BRONX","1900","LONGFELLOW AVENUE","A1","","ISSUED","05/29/2025","06/19/2026",2023-11-09,40.838969,-73.882285
"11793",2100247,"BRONX","160","HALL OF FAME TERRACE","A2","MH","ISSUED","06/23/2025","04/01/2026",2022-06-10,40.858971,-73.91147
"11794",2001079,"BRONX","355","EXTERIOR  STREET","NB","","ISSUED","06/23/2025","06/23/2026",2022-03-04,40.816046,-73.931166
"11795",2001079,"BRONX","355","EXTERIOR  STREET","NB","","ISSUED","06/23/2025","06/23/2026",2025-05-12,40.816046,-73.931166
"11796",2129483,"BRONX","2680","MORRIS AVENUE","NB","","ISSUED","06/23/2025","06/29/2026",2022-06-01,40.867472,-73.895959
"11797",2129483,"BRONX","2680","MORRIS AVENUE","NB","","ISSUED","06/23/2025","06/29/2026",2022-06-01,40.867472,-73.895959
"11798",2129483,"BRONX","2680","MORRIS AVENUE","NB","","ISSUED","06/23/2025","06/29/2026",2022-06-01,40.867472,-73.895959
"11799",3257046,"BROOKLYN","85","NAVY WALK","A2","OT","ISSUED","06/23/2025","06/29/2026",2023-01-25,40.695483,-73.980664
"11800",3257046,"BROOKLYN","85","NAVY WALK","A2","OT","ISSUED","06/23/2025","06/29/2026",2023-01-25,40.695483,-73.980664
"11801",1004377,"MANHATTAN","270","EAST 2ND STREET","NB","","ISSUED","06/25/2025","11/19/2025",2023-11-16,40.720822,-73.980602
"11802",2010971,"BRONX","1923","WEST FARMS ROAD","NB","","ISSUED","08/11/2021","08/11/2022",2020-12-16,40.83877,-73.880999
"11803",1091010,"MANHATTAN","270","PARK AVENUE","NB","","ISSUED","09/08/2021","10/01/2021",2021-09-08,40.755641,-73.975109
"11804",3430202,"BROOKLYN","85","4TH AVENUE","NB","","ISSUED","09/17/2024","09/25/2025",2024-09-25,40.681608,-73.980192
"11805",1048080,"MANHATTAN","155","EAST 88 STREET","A3","EQ","ISSUED","06/30/2025","06/30/2026",2023-05-13,40.78059,-73.954107
"11806",2001874,"BRONX","333","E 151ST STREET","A2","OT","ISSUED","06/30/2025","06/30/2026",2021-12-28,40.818232,-73.919867
"11807",3429094,"BROOKLYN","170","FREEMAN STREET","NB","","ISSUED","06/30/2025","03/01/2026",2022-05-18,40.734481,-73.954532
"11808",3429094,"BROOKLYN","170","FREEMAN STREET","NB","","ISSUED","06/30/2025","10/29/2025",2024-06-26,40.734481,-73.954532
"11809",3429094,"BROOKLYN","170","FREEMAN STREET","NB","","ISSUED","06/30/2025","03/01/2026",2022-05-18,40.734481,-73.954532
"11810",4056377,"QUEENS","50-42","69TH PLACE","NB","","IN PROCESS","07/01/2025","",2023-08-17,40.736122,-73.895082
"11811",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-20,40.752641,-74.007576
"11812",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-20,40.752641,-74.007576
"11813",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-20,40.752641,-74.007576
"11814",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-20,40.752641,-74.007576
"11815",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-20,40.752641,-74.007576
"11816",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-20,40.752641,-74.007576
"11817",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-20,40.752641,-74.007576
"11818",3027721,"BROOKLYN","819","DEAN STREET","A1","","ISSUED","07/02/2025","05/22/2026",2027-08-30,40.679133,-73.962862
"11819",2130506,"BRONX","1225","SPOFFORD AVE","NB","","ISSUED","07/02/2025","07/31/2026",2024-03-13,40.813901,-73.890505
"11820",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-20,40.752641,-74.007576
"11821",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-20,40.752641,-74.007576
"11822",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-20,40.752641,-74.007576
"11823",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-20,40.752641,-74.007576
"11824",1079184,"MANHATTAN","224","12TH AVENUE","A3","OT","ISSUED","07/02/2025","07/01/2026",2023-04-18,40.752641,-74.007576
"11825",3023848,"BROOKLYN","100","15 STREET","A1","EQ","ISSUED","07/03/2025","07/03/2026",2022-01-21,40.66746,-73.993248
"11826",3023848,"BROOKLYN","100","15 STREET","A1","","IN PROCESS","07/03/2025","",2022-01-21,40.66746,-73.993248
"11827",4116436,"QUEENS","46-21","COLDEN STREET","A2","OT","ISSUED","07/08/2025","08/03/2025",2020-03-02,40.749545,-73.822073
"11828",4116436,"QUEENS","46-21","COLDEN STREET","A2","OT","ISSUED","07/08/2025","08/03/2025",2020-11-03,40.749545,-73.822073
"11829",1079184,"MANHATTAN","224","12TH AVENUE","A2","OT","ISSUED","07/09/2025","07/01/2026",2020-09-28,40.752641,-74.007576
"11830",1079184,"MANHATTAN","224","12TH AVENUE","A1","","ISSUED","07/09/2025","09/30/2025",2020-09-28,40.752641,-74.007576
"11831",1083616,"MANHATTAN","321","WEST 38 STREET","A3","OT","ISSUED","07/14/2025","10/28/2025",2025-07-15,40.755067,-73.992456
"11832",5045176,"STATEN ISLAND","18","SHORE ACRES ROAD","A1","","ISSUED","07/14/2025","06/27/2026",2024-04-04,40.608878,-74.061316
"11833",3430202,"BROOKLYN","85","4TH AVENUE","NB","","ISSUED","07/14/2025","07/14/2026",2025-03-13,40.681608,-73.980192
"11834",3426233,"BROOKLYN","559","PARK AVENUE","NB","","ISSUED","07/17/2025","07/19/2026",2020-10-27,40.697144,-73.953529
"11835",3426233,"BROOKLYN","559","PARK AVENUE","NB","","ISSUED","07/17/2025","07/19/2026",2020-10-27,40.697144,-73.953529
"11836",3426233,"BROOKLYN","559","PARK AVENUE","NB","","ISSUED","07/17/2025","07/19/2026",2020-10-27,40.697144,-73.953529
"11837",2130726,"BRONX","1525","BRYANT AVENUE","NB","PL","ISSUED","07/18/2025","07/18/2026",2024-02-05,40.833484,-73.88691
"11838",2011872,"BRONX","16","WADE SQUARE","NB","","ISSUED","07/18/2025","10/13/2025",2022-05-31,40.85193,-73.891082
"11839",4116436,"QUEENS","46-21","COLDEN STREET","A2","OT","ISSUED","07/18/2025","07/18/2026",2020-03-02,40.749545,-73.822073
"11840",4116436,"QUEENS","46-21","COLDEN STREET","A2","OT","ISSUED","07/18/2025","07/18/2026",2020-11-03,40.749545,-73.822073
"11841",3428579,"BROOKLYN","609","OSBORNE STREET","NB","","ISSUED","07/23/2025","07/23/2026",2023-11-16,40.656983,-73.90555
"11842",4060553,"QUEENS","61-12","56 ROAD","NB","","ISSUED","07/23/2025","07/23/2026",2020-11-12,40.724355,-73.903976
"11843",4060553,"QUEENS","61-12","56 ROAD","NB","","ISSUED","07/23/2025","07/23/2026",2020-12-04,40.724355,-73.903976
"11844",4077096,"QUEENS","91-18","70 AVENUE","A1","PL","ISSUED","11/14/2025","11/14/2026",2021-08-02,40.711702,-73.852798
"11845",1028168,"MANHATTAN","36","WEST 66TH STREET","A3","EQ","ISSUED","07/25/2025","07/25/2026",2025-07-25,40.772885,-73.979865
"11846",1001405,"MANHATTAN","27","PARK PLACE","A1","PL","ISSUED","07/25/2025","07/25/2026",2020-09-09,40.713116,-74.008931
"11847",1083616,"MANHATTAN","321","WEST 38 STREET","A1","","ISSUED","07/28/2025","07/28/2026",2024-03-08,40.755067,-73.992456
"11848",3429327,"BROOKLYN","625","FULTON STREET","NB","PL","ISSUED","07/30/2025","07/30/2026",2023-03-16,40.688566,-73.980045
"11849",4004965,"QUEENS","40-28","23 STREET","A1","","ISSUED","06/12/2024","03/01/2026",2020-06-11,40.753861,-73.939872
"11850",1018004,"MANHATTAN","150","EAST 22ND STREET","A1","","ISSUED","07/31/2025","09/09/2025",2025-08-15,40.738603,-73.984693
"11851",3076057,"BROOKLYN","1333","BROADWAY","NB","","ISSUED","06/24/2025","11/01/2025",2022-01-13,40.690065,-73.923046
"11852",2004823,"BRONX","795","EAST 161ST STREET","NB","","ISSUED","08/05/2025","05/30/2026",2025-08-05,40.820933,-73.903146
"11853",1084612,"MANHATTAN","59","HENRY STREET","NB","PL","ISSUED","08/06/2025","08/06/2026",2022-03-31,40.71299,-73.994939
"11854",3063563,"BROOKLYN","143","BROADWAY","A1","PL","ISSUED","08/07/2025","08/07/2026",2025-08-07,40.71035,-73.963483
"11855",1011884,"MANHATTAN","557","HUDSON STREET","A1","","ISSUED","08/07/2025","10/24/2025",2021-05-28,40.735429,-74.006037
"11856",3185382,"BROOKLYN","2501","86 ST","DM","","ISSUED","08/08/2025","09/21/2025",2024-02-06,40.597865,-73.987076
"11857",3332217,"BROOKLYN","92","CENTRE MALL","A2","OT","ISSUED","01/15/2025","03/20/2026",2020-06-29,40.674833,-74.003558
"11858",3332217,"BROOKLYN","92","CENTRE MALL","A2","OT","ISSUED","01/15/2025","03/20/2026",2020-06-29,40.674833,-74.003558
"11859",3332217,"BROOKLYN","92","CENTRE MALL","A2","OT","ISSUED","01/15/2025","03/20/2026",2020-06-29,40.674833,-74.003558
"11860",3060114,"BROOKLYN","575","BEDFORD AVE","A1","PL","ISSUED","08/12/2025","08/12/2026",2025-06-02,40.703877,-73.960824
"11861",2004823,"BRONX","795","EAST 161ST STREET","NB","","ISSUED","08/05/2025","05/30/2026",2025-08-12,40.820933,-73.903146
"11862",2130518,"BRONX","3019","CORLEAR AVENUE","NB","EQ","ISSUED","08/13/2025","08/13/2026",2020-07-16,40.879381,-73.908648
"11863",1089192,"MANHATTAN","375","WEST 207 STREET","NB","","ISSUED","08/13/2025","08/27/2026",2023-09-27,40.864015,-73.917834
"11864",2004823,"BRONX","795","EAST 161ST STREET","NB","","ISSUED","08/12/2025","05/30/2026",2025-08-13,40.820933,-73.903146
"11865",5028715,"STATEN ISLAND","647","COLLEGE AVE","A1","","ISSUED","08/12/2025","01/23/2026",2025-05-08,40.622267,-74.142347
"11866",1018004,"MANHATTAN","150","EAST 22ND STREET","A1","","ISSUED","07/31/2025","09/09/2025",2025-08-15,40.738603,-73.984693
"11867",1077417,"MANHATTAN","23","SAINT JAMES PLACE","A2","OT","ISSUED","08/18/2025","08/17/2026",2024-01-24,40.711618,-73.999852
"11868",1077417,"MANHATTAN","23","SAINT JAMES PLACE","A2","OT","ISSUED","08/18/2025","08/17/2026",2024-01-24,40.711618,-73.999852
"11869",1077417,"MANHATTAN","23","SAINT JAMES PLACE","A2","OT","ISSUED","08/18/2025","08/17/2026",2024-01-24,40.711618,-73.999852
